"","V1","V2"
"1",-0.67459930445188,3.268111935346
"2",-1.13353866093478,2.76096169833912
"3",-0.500773220772536,1.32920471055073
"4",-0.304027196190803,0.840361624685485
"5",-0.107281171609071,0.351518538820244
"6",-0.02066521762951,0.665640450587457
"7",0.0659507363500511,0.979762362354669
"8",0.398018213097735,-0.754425749717095
"9",-0.252571732893351,-0.836102192160456
"10",-0.109998668057913,0.211734152498169
"11",-1.06551952476701,0.202683915932959
"12",-0.743215589730315,0.444881033541938
"13",-0.641903403574184,-0.284095569290177
"14",0.262530596903912,-0.979411908400041
"15",-1.13799459698822,-1.89892363819521
"16",-0.342156059632498,-2.72521669691232
"17",0.111284904572914,-1.02940863290707
"18",0.893663199860836,-0.698328725601021
"19",0.0371244388376976,-0.458983662154827
"20",0.643359388093876,-0.42839057809608
"21",1.9565616668765,-0.354061657010643
"22",0.573975024201479,0.697908041942626
"23",1.15539419384929,0.956509079313423
"24",0.760875335919724,0.0280630357582646
"25",1.09960943826466,-0.214873635017153
"26",0.823894967400488,-1.37177829800216
"27",-2.12499086012433,-1.18462715976007
"28",-0.873421802979369,0.380359244049381
"29",0.522834112662691,0.604172947495672
"30",0.956420171537637,0.398018822719758
"31",-0.107171328005462,0.730548344175635
"32",-0.269449155924041,0.225381600799076
"33",-0.43172698384262,-0.279785142577483
